ax,ay,az,gx,gy,gz,mx,my,mz,lax,lay,laz,q1,q2,q3,q4
-0.07131957,-0.02233886,0.02087402,-0.03328514,-0.01189137,-0.005659103,0.9237491,-0.1952676,-0.1495059,-0.01291943,-0.004036903,0.008195877,0.7294996,-0.3820204,0.5026271,0.2631592
-0.06518553,-0.0236206,0.02508544,-0.03270531,-0.01183033,-0.005720139,0.9237491,-0.1952676,-0.1495059,-0.006824493,-0.005204201,0.01239395,0.7291126,-0.3838201,0.5011443,0.2644382
-0.0658264,-0.02636718,0.03002929,-0.03240013,-0.01222706,-0.005903244,0.9327493,-0.1562677,-0.1645059,-0.007505417,-0.007835388,0.01732063,0.7287483,-0.385599,0.4996367,0.265705
-0.06384276,-0.02416992,0.02832031,-0.03188133,-0.01353931,-0.005659103,0.9327493,-0.1562677,-0.1645059,-0.005563736,-0.005526543,0.01558113,0.7284389,-0.3873105,0.4980702,0.2670023
-0.06604002,-0.02490234,0.02899169,-0.03255272,-0.01329517,-0.005292892,0.9327493,-0.1562677,-0.1645059,-0.00780201,-0.006148338,0.01622772,0.7280877,-0.3890475,0.4965108,0.2683362
-0.07125853,-0.02648925,0.03085326,-0.0323391,-0.01225758,-0.004835129,0.9267493,-0.1892679,-0.1525061,-0.01305866,-0.007629395,0.01807308,0.7276889,-0.3907737,0.4950234,0.2696548
-0.06774901,-0.02459716,0.03259277,-0.03087425,-0.01121998,-0.00431633,0.9267493,-0.1892679,-0.1525061,-0.009583473,-0.005639076,0.01980209,0.7272791,-0.3924178,0.4936358,0.2709142
-0.06878661,-0.02664184,0.03170776,-0.03215599,-0.01262379,-0.005079269,0.9267493,-0.1892679,-0.1525061,-0.01066017,-0.007575989,0.01889801,0.7268945,-0.3941301,0.4921177,0.2722197
-0.06976317,-0.02508544,0.03079223,-0.03111839,-0.0119524,-0.003889084,0.9327493,-0.1622678,-0.1735062,-0.01167107,-0.005924225,0.01796722,0.7264863,-0.3957514,0.4906908,0.2735301
-0.07424925,-0.02246093,0.03094482,-0.02943993,-0.008717537,-0.003278732,0.9327493,-0.1622678,-0.1735062,-0.01618385,-0.003212929,0.01812935,0.7259907,-0.3973219,0.4894935,0.2747123
-0.07165526,-0.02401733,0.02932739,-0.02889061,-0.007863045,-0.003339767,0.9327493,-0.1622678,-0.1735062,-0.01361561,-0.004683495,0.01652718,0.725477,-0.3988801,0.4883506,0.2758433
-0.06567381,-0.02606201,0.02783202,-0.02806664,-0.008259773,-0.00318718,0.9177493,-0.1832678,-0.191506,-0.007659912,-0.006645203,0.01504135,0.7249963,-0.4003766,0.4872051,0.2769626
-0.06857298,-0.0234375,0.02786254,-0.02721214,-0.008900642,-0.002820969,0.9177493,-0.1832678,-0.191506,-0.01058388,-0.00394249,0.01507378,0.7245542,-0.4017968,0.4860511,0.2780887
-0.06744383,-0.02368164,0.02685546,-0.026968,-0.009175301,-0.002576828,0.9177493,-0.1832678,-0.191506,-0.009480476,-0.00411129,0.01406574,0.724121,-0.4031867,0.4848922,0.2792263
-0.06570433,-0.02386474,0.02651977,-0.02660179,-0.008778572,-0.002210617,0.9357492,-0.1532678,-0.185506,-0.007764816,-0.00422287,0.01373196,0.7236733,-0.4045494,0.483772,0.2803571
-0.06814574,-0.02505493,0.02642822,-0.0259304,-0.00880909,-0.002119064,0.9357492,-0.1532678,-0.185506,-0.01023006,-0.005343437,0.0136404,0.7232422,-0.4058692,0.4826651,0.2814678
-0.0651245,-0.0236206,0.02288818,-0.02504539,-0.008015633,-0.001234055,0.9357492,-0.1532678,-0.185506,-0.007227898,-0.003849983,0.01010513,0.7227872,-0.4071229,0.4816463,0.282569
-0.06668089,-0.02651977,0.02218627,-0.02507591,-0.007496834,-0.001356125,0.9357492,-0.1532678,-0.185506,-0.008803368,-0.006688118,0.009412766,0.722312,-0.4083924,0.4806498,0.2836474
-0.06423949,-0.02453613,0.02035522,-0.02449608,-0.006459236,-0.0005016327,0.9357492,-0.1532678,-0.185506,-0.006376266,-0.004652023,0.007598877,0.7217955,-0.4096195,0.4797477,0.2847182
-0.06491087,-0.0229187,0.02215576,-0.02379417,-0.004445076,0.0001068115,0.9357492,-0.1532678,-0.185506,-0.007055283,-0.002989769,0.009432793,0.7212114,-0.4108279,0.478989,0.285733
-0.06265257,-0.02352905,0.0223999,-0.02303123,-0.004445076,0.0004425049,0.9117883,-0.1742679,-0.2065158,-0.004804611,-0.003559113,0.009707451,0.7206416,-0.4119807,0.4782558,0.2867374
-0.06249999,-0.02416992,0.02029418,-0.02278709,-0.003743172,0.001144409,0.9117883,-0.1742679,-0.2065158,-0.004655838,-0.004165649,0.007637978,0.7200361,-0.4131085,0.4775872,0.2877485
-0.06750487,-0.02581787,0.01934814,-0.02254295,-0.002308846,0.001174927,0.9117883,-0.1742679,-0.2065158,-0.009661674,-0.005781174,0.00674057,0.7193832,-0.414252,0.4770021,0.2887064
-0.06314085,-0.02554321,0.01809692,-0.02229881,-0.002614021,0.001205444,0.9387882,-0.1562677,-0.1945157,-0.005298615,-0.005474091,0.005534172,0.7187464,-0.4153731,0.4764052,0.2896658
-0.06585692,-0.02740478,0.01831054,-0.02266502,-0.002614021,0.001113892,0.9387882,-0.1562677,-0.1945157,-0.008016586,-0.007302284,0.005794525,0.7180979,-0.4165164,0.4757959,0.2906327
-0.06518553,-0.02767944,0.01760864,-0.02287865,-0.003834724,0.0009613037,0.9387882,-0.1562677,-0.1945157,-0.007349014,-0.007541656,0.00512886,0.7174879,-0.4176485,0.4751087,0.2916369
-0.06314085,-0.02713012,0.01840209,-0.02339745,-0.005574226,0.0006256104,0.9117883,-0.1442679,-0.2005157,-0.00531292,-0.006953239,0.005945206,0.7169297,-0.4187812,0.4743026,0.2926959
-0.06332396,-0.02566528,0.0198059,-0.02370262,-0.006550789,0.0003814697,0.9117883,-0.1442679,-0.2005157,-0.005507469,-0.005446434,0.007364273,0.7163999,-0.4199161,0.4734269,0.2937827
-0.06170653,-0.02783203,0.01986694,-0.02382469,-0.004597664,0.002182007,0.9117883,-0.1442679,-0.2005157,-0.003891945,-0.007587433,0.007457733,0.7157529,-0.421035,0.4727111,0.2949088
-0.05725096,-0.03109741,0.02008056,-0.02159691,-0.008290291,-1.335144e-05,0.9177884,-0.1682678,-0.2155157,0.0005292892,-0.01077652,0.007639885,0.7155559,-0.4221005,0.4714889,0.2958189
-0.05328368,-0.032135,0.008575436,-0.02327538,-0.01164722,-0.0005016327,0.9177884,-0.1682678,-0.2155157,0.004460335,-0.0117197,-0.003881454,0.7152613,-0.4234032,0.4701793,0.2967524
-0.06927489,-0.03903197,0.01419067,-0.02785301,-0.01082325,-0.00141716,0.9177884,-0.1682678,-0.2155157,-0.01155567,-0.01855183,0.001725197,0.7147804,-0.4247271,0.4689118,0.2980224
-0.05114745,-0.02801513,0.02105712,-0.02754784,-0.01823902,-0.001630783,0.9237881,-0.1322678,-0.1945157,0.006513596,-0.007436752,0.008483887,0.7148036,-0.4258875,0.4669342,0.2994124
-0.04522704,-0.02807617,0.03106689,-0.0287075,-0.02113819,-0.0004405975,0.9237881,-0.1322678,-0.1945157,0.01236248,-0.007404327,0.0183239,0.7150643,-0.4268615,0.4645892,0.3010463
-0.06945799,-0.03332519,0.03344726,-0.02693748,-0.01973438,-0.0005321503,0.9237881,-0.1322678,-0.1945157,-0.01190853,-0.01259613,0.02061653,0.7148966,-0.4278947,0.462876,0.3026129
-0.05108641,-0.02603149,0.0140686,-0.02544212,-0.02019215,-0.001142502,0.8997882,-0.1172678,-0.2335159,0.006409645,-0.005217552,0.001133919,0.7148914,-0.4289452,0.4610012,0.3039966
-0.07595824,-0.04071044,0.009765621,-0.0297451,-0.01360035,-0.001142502,0.8997882,-0.1172678,-0.2335159,-0.0184927,-0.01982784,-0.003193855,0.7144209,-0.4302901,0.4595315,0.3054238
-0.06298827,-0.03338622,0.009948727,-0.02971458,-0.01610279,-0.0003795624,0.8997882,-0.1172678,-0.2335159,-0.005556107,-0.01244164,-0.00305748,0.7140167,-0.4315457,0.4579483,0.3069716
-0.04513549,-0.02200317,0.01651,-0.02913475,-0.02064991,-0.0003795624,0.9357883,-0.1382678,-0.2395157,0.01225471,-0.0009975433,0.003416061,0.7137854,-0.4326602,0.4561279,0.3086467
-0.05831908,-0.02661132,0.01672363,-0.0292263,-0.02083302,-0.0002269745,0.9357883,-0.1382678,-0.2395157,-0.0009803772,-0.00552845,0.003530502,0.7136353,-0.4338032,0.4541689,0.3102738
-0.05484007,-0.03082275,0.01641845,-0.02928734,-0.02403736,-0.001111984,0.9357883,-0.1382678,-0.2395157,0.00243187,-0.009635925,0.003099442,0.7136468,-0.4349875,0.4519193,0.3118701
-0.05197142,-0.02600097,0.0067749,-0.02882957,-0.02580738,-0.0004711151,0.9147882,-0.1472678,-0.2335159,0.005242348,-0.004727364,-0.006654739,0.7135348,-0.4361589,0.4498072,0.3135391
-0.06793211,-0.0307312,0.008453365,-0.03020287,-0.0202837,-0.0005931854,0.9147882,-0.1472678,-0.2335159,-0.01076221,-0.009390831,-0.005054474,0.7132375,-0.4373358,0.44796,0.3152161
-0.06216429,-0.02584838,0.007720945,-0.02892113,-0.02034473,0.0002288818,0.9147882,-0.1472678,-0.2335159,-0.005033493,-0.004439354,-0.005844116,0.7128555,-0.4385682,0.4462443,0.3167976
-0.05004882,-0.02172851,0.008972164,-0.02849388,-0.02165699,0.0003204346,0.9177884,-0.1142679,-0.2395157,0.007038116,-0.0002632141,-0.004688263,0.7126291,-0.4395812,0.4443879,0.3185078
-0.05786131,-0.02606201,0.007110594,-0.02788353,-0.01930714,0.0009918213,0.9177884,-0.1142679,-0.2395157,-0.0008106232,-0.004530907,-0.00660038,0.7122325,-0.4407753,0.4427442,0.3200301
-0.05807494,-0.02490234,0.005004881,-0.02663231,-0.01884937,0.0007476807,0.9177884,-0.1142679,-0.2395157,-0.001058578,-0.003310204,-0.008749008,0.7118187,-0.4419321,0.4411999,0.321485
-0.0550537,-0.02737426,0.006134031,-0.02742577,-0.01787281,0.000289917,0.9147882,-0.1172678,-0.2665158,0.001923561,-0.005702972,-0.007657051,0.7114037,-0.4431987,0.4395903,0.3228619
-0.05722044,-0.02755737,0.007324217,-0.026968,-0.01796436,0.0008392334,0.9147882,-0.1172678,-0.2665158,-0.0002794266,-0.005815506,-0.006508827,0.7109952,-0.4443948,0.4380032,0.3242715
-0.05590819,-0.02429199,0.01089477,-0.02687645,-0.01796436,0.0003509521,0.9147882,-0.1172678,-0.2665158,0.0009946823,-0.002486229,-0.002993584,0.7106445,-0.4454885,0.4363784,0.3257269
-0.05511473,-0.02401733,0.01193237,-0.02660179,-0.01833057,0.0005950928,0.9177884,-0.1382678,-0.2845157,0.001747131,-0.002151489,-0.002019882,0.7103021,-0.4465274,0.4347279,0.3272067
-0.05444335,-0.02529907,0.01400756,-0.02663231,-0.01775074,0.0006866455,0.9177884,-0.1382678,-0.2845157,0.002378464,-0.003368378,-1.049042e-05,0.7100039,-0.4475653,0.4330522,0.3286632
-0.05514525,-0.02609252,0.01333618,-0.02672386,-0.01732349,0.0006256104,0.9177884,-0.1382678,-0.2845157,0.001635551,-0.00409317,-0.0007400513,0.709673,-0.4486408,0.4314009,0.3300886
-0.05545042,-0.02770996,0.01416015,-0.02712059,-0.01686573,0.000869751,0.8847882,-0.1052676,-0.2785159,0.001289368,-0.00564003,2.95639e-05,0.7093227,-0.4497508,0.4297383,0.3315046
-0.05084227,-0.02682495,0.01672363,-0.02760887,-0.01781178,0.001296997,0.8847882,-0.1052676,-0.2785159,0.005852699,-0.004684448,0.002519608,0.7090358,-0.4507992,0.427954,0.3330049
-0.05096434,-0.02642822,0.0173645,-0.02812767,-0.01796436,0.0009613037,0.8847882,-0.1052676,-0.2785159,0.005682945,-0.004214287,0.00308609,0.7087448,-0.451862,0.4261332,0.33452
-0.05203246,-0.02450561,0.01669311,-0.02779198,-0.01839161,0.001449585,0.8907883,-0.1112677,-0.2905158,0.004571915,-0.002231598,0.002338409,0.7084302,-0.452854,0.4243638,0.3360949
-0.0510559,-0.02438354,0.01522827,-0.02815819,-0.01790333,0.001846313,0.8907883,-0.1112677,-0.2905158,0.005509377,-0.0020504,0.0008087158,0.7080517,-0.4538875,0.4226398,0.3376707
-0.05255126,-0.02566528,0.01589965,-0.02791405,-0.01588917,0.002578735,0.8907883,-0.1112677,-0.2905158,0.003979683,-0.003277779,0.001430511,0.7076008,-0.4549396,0.4210404,0.3391979
-0.04968261,-0.02505493,0.01443481,-0.02831078,-0.01512623,0.002792358,0.9058762,-0.117258,-0.2905743,0.006816864,-0.00261116,-7.247925e-05,0.7070908,-0.4560439,0.4194818,0.3407071
-0.04702758,-0.025177,0.01559448,-0.02855492,-0.01588917,0.002975464,0.9058762,-0.117258,-0.2905743,0.009446144,-0.002696037,0.001048088,0.7065258,-0.457074,0.4179855,0.3423324
-0.04519653,-0.02447509,0.01519775,-0.02806664,-0.01781178,0.002792358,0.9058762,-0.117258,-0.2905743,0.01124763,-0.001955986,0.0005950928,0.7060384,-0.4580306,0.4163893,0.3439972
-0.04312133,-0.02307129,0.0135498,-0.02846336,-0.02000904,0.002883911,0.893876,-0.1202579,-0.3085745,0.01328754,-0.0005130768,-0.001127243,0.705599,-0.4589448,0.4146648,0.3457538
-0.04675292,-0.02502441,0.01483154,-0.02846336,-0.0204668,0.003189087,0.893876,-0.1202579,-0.3085745,0.009620667,-0.002429962,7.629395e-05,0.7051603,-0.4598341,0.4129234,0.3475405
-0.04995726,-0.02700805,0.01583862,-0.02925682,-0.02077198,0.002822876,0.893876,-0.1202579,-0.3085745,0.006368637,-0.004350662,0.000998497,0.7047946,-0.4608327,0.4109827,0.3492493
-0.05230712,-0.02777099,0.01901245,-0.02940941,-0.01967335,0.002944946,0.893876,-0.1202579,-0.3085745,0.003972054,-0.005051613,0.004088402,0.7044182,-0.4618144,0.409064,0.3509526
-0.05288695,-0.02572631,0.01934814,-0.02910423,-0.02019215,0.002731323,0.893876,-0.1202579,-0.3085745,0.00334549,-0.002952576,0.00433445,0.7040551,-0.4627292,0.4071495,0.3526894
-0.05184935,-0.0258789,0.01950073,-0.0297451,-0.02092457,0.002883911,0.893876,-0.1202579,-0.3085745,0.00433445,-0.003047943,0.004392624,0.7036904,-0.4636529,0.405168,0.354472
-0.05419921,-0.02835082,0.02169799,-0.03011131,-0.02122974,0.002639771,0.923876,-0.09625793,-0.3055743,0.001932144,-0.00545311,0.006490707,0.7033845,-0.4645894,0.4031043,0.3562494
-0.05419921,-0.02832031,0.022583,-0.02995872,-0.02122974,0.002914429,0.923876,-0.09625793,-0.3055743,0.001878738,-0.005360603,0.00727272,0.7030581,-0.46549,0.4010412,0.3580421
-0.05593871,-0.02908325,0.02337646,-0.03023338,-0.01973438,0.002822876,0.923876,-0.09625793,-0.3055743,8.869171e-05,-0.006059647,0.007977486,0.7026759,-0.4664408,0.3990417,0.3597846
-0.05776976,-0.0291748,0.02490234,-0.03047752,-0.01836109,0.00328064,0.9028763,-0.1382581,-0.3235745,-0.001773834,-0.00610733,0.00945282,0.702058,-0.4674684,0.3973371,0.3615395
-0.05612181,-0.02770996,0.02444457,-0.03011131,-0.01701832,0.003219604,0.9028763,-0.1382581,-0.3235745,-0.0001678467,-0.004587173,0.008926392,0.7015801,-0.4684267,0.3955061,0.3632306
-0.05422973,-0.02789306,0.02249145,-0.03005028,-0.01659107,0.003372192,0.9028763,-0.1382581,-0.3235745,0.001683235,-0.004713058,0.006913185,0.7010639,-0.4694264,0.393711,0.3648831
-0.0527954,-0.028656,0.02120971,-0.03005028,-0.01695728,0.003158569,0.8848761,-0.1292581,-0.3085745,0.003074646,-0.005411148,0.005572319,0.7005523,-0.4704564,0.3918802,0.3665062
-0.05017089,-0.0296936,0.02182006,-0.0302639,-0.01814747,0.003158569,0.8848761,-0.1292581,-0.3085745,0.005649567,-0.006378174,0.006111145,0.7000967,-0.4714709,0.3899264,0.3681535
-0.04864501,-0.02957153,0.02319335,-0.03017235,-0.01887989,0.00340271,0.8848761,-0.1292581,-0.3085745,0.007122993,-0.006185532,0.007401466,0.6996835,-0.472425,0.3879099,0.3698422
-0.04934691,-0.02999877,0.02294921,-0.03047752,-0.0192461,0.003005981,0.9058762,-0.072258,-0.3355743,0.006365776,-0.006538391,0.007074356,0.6992675,-0.4734033,0.3858551,0.3715237
-0.05209349,-0.03018188,0.02322387,-0.03005028,-0.01933765,0.002700806,0.9058762,-0.072258,-0.3355743,0.003563881,-0.006648064,0.007266045,0.6988561,-0.4743554,0.3838191,0.3731887
-0.05358886,-0.02828979,0.02243041,-0.03020287,-0.01839161,0.002792358,0.9058762,-0.072258,-0.3355743,0.002020836,-0.00469017,0.006402016,0.6983657,-0.4753187,0.3818898,0.3748563
-0.05569457,-0.02896118,0.02325439,-0.03023338,-0.01747608,0.002639771,0.9028763,-0.09925812,-0.3385745,-0.0001306534,-0.005295753,0.007163048,0.6978469,-0.4763032,0.3800031,0.3764867
-0.05511473,-0.0302124,0.02621459,-0.0307827,-0.01710987,0.002029419,0.9028763,-0.09925812,-0.3385745,0.0003967285,-0.00647068,0.0100565,0.6973667,-0.4773079,0.3780289,0.3780882
-0.05569457,-0.02920532,0.02801513,-0.03069115,-0.01720142,0.001266479,0.9028763,-0.09925812,-0.3385745,-0.0002212524,-0.00539875,0.0118227,0.6967064,-0.4784057,0.3762742,0.379665
-0.05480956,-0.02883911,0.02783202,-0.0307827,-0.01759815,0.0006561279,0.8908762,-0.072258,-0.3595743,0.0006065369,-0.00494957,0.01156235,0.6962845,-0.4793766,0.3742194,0.381242
-0.05581664,-0.02957153,0.02816772,-0.03105736,-0.01866627,0.0001983643,0.8908762,-0.072258,-0.3595743,-0.0004463196,-0.005606651,0.01185417,0.6956734,-0.4804753,0.3723314,0.3828197
-0.05462645,-0.02984619,0.0270996,-0.03145409,-0.0192461,-7.43866e-05,0.8908762,-0.072258,-0.3595743,0.0006780624,-0.005786896,0.01070213,0.6952764,-0.481475,0.3701358,0.3844106
-0.05529784,-0.02984619,0.02700805,-0.03145409,-0.01869678,-0.0002880096,0.8818079,-0.09625793,-0.3834964,-5.817413e-05,-0.005690575,0.01053429,0.6948556,-0.4824934,0.3679709,0.3859698
-0.05450438,-0.02941894,0.02713012,-0.03154564,-0.01823902,-0.0008068085,0.8818079,-0.09625793,-0.3834964,0.0006694794,-0.005164146,0.01058292,0.6944307,-0.4835324,0.3658055,0.3874895
-0.05313109,-0.02886962,0.02786254,-0.03133202,-0.01790333,-0.0009593964,0.8818079,-0.09625793,-0.3834964,0.001976967,-0.004514694,0.01124096,0.694019,-0.4845495,0.3636425,0.3889896
-0.05282592,-0.02850341,0.02774047,-0.03154564,-0.01808643,-0.001081467,0.8998078,-0.1112579,-0.3984964,0.002215385,-0.004048347,0.01104546,0.6935983,-0.4855684,0.3614638,0.3904971
-0.05044555,-0.0291748,0.02526855,-0.03087425,-0.01915455,-0.001142502,0.8998078,-0.1112579,-0.3984964,0.004525185,-0.004613876,0.008495331,0.6932099,-0.4865766,0.3592435,0.3919779
-0.0500183,-0.02963256,0.02359008,-0.03084373,-0.01970387,-0.001508713,0.8998078,-0.1112579,-0.3984964,0.004878998,-0.00496006,0.006741524,0.6928209,-0.4876112,0.356993,0.3934332
-0.04956054,-0.02874755,0.02297973,-0.03056908,-0.01949024,-0.001783371,0.8908078,-0.1112579,-0.3894961,0.005264282,-0.003964424,0.006058693,0.692425,-0.4886392,0.3547701,0.3948629
-0.05035399,-0.02999877,0.02359008,-0.0300808,-0.01985645,-0.00230217,0.8908078,-0.1112579,-0.3894961,0.004394531,-0.005099297,0.006591797,0.692076,-0.4896466,0.3525047,0.3962531
-0.04946898,-0.02954101,0.02346801,-0.03041649,-0.02049732,-0.00254631,0.8908078,-0.1112579,-0.3894961,0.005200386,-0.004522324,0.006389618,0.6917328,-0.4906507,0.3501862,0.3976636
-0.04989623,-0.02886962,0.0229187,-0.02971458,-0.02116871,-0.002820969,0.8578079,-0.057258,-0.3744962,0.004692078,-0.003734589,0.005754471,0.6914176,-0.4916003,0.3478677,0.3990712
-0.05029296,-0.02890014,0.02301025,-0.02980614,-0.02144337,-0.003034592,0.8578079,-0.057258,-0.3744962,0.004214287,-0.003646851,0.005759239,0.6911029,-0.492546,0.3455281,0.4004803
-0.05270385,-0.0298767,0.02334594,-0.03005028,-0.02071095,-0.002820969,0.8578079,-0.057258,-0.3744962,0.001724243,-0.004507065,0.006018639,0.6907375,-0.4935229,0.3432369,0.4018759
-0.05462645,-0.02911376,0.02349853,-0.02959251,-0.01884937,-0.002973557,0.8938076,-0.09025788,-0.4164963,-0.0002698898,-0.003632545,0.006110191,0.6903197,-0.4945163,0.3410865,0.4032011
-0.05722044,-0.02954101,0.02514648,-0.02940941,-0.01649952,-0.003095627,0.8938076,-0.09025788,-0.4164963,-0.002920151,-0.003955841,0.007735252,0.6897327,-0.4956359,0.339196,0.4044239
-0.05612181,-0.0293579,0.02548217,-0.02892113,-0.01463795,-0.003095627,0.8938076,-0.09025788,-0.4164963,-0.001882553,-0.00366497,0.008038521,0.6892418,-0.4966814,0.3372728,0.4055846
-0.0534973,-0.028656,0.02252197,-0.02892113,-0.01433277,-0.002973557,0.8638077,-0.04225799,-0.4374963,0.0006828308,-0.002853394,0.005056381,0.688705,-0.4977776,0.33539,0.4067121
-0.05178832,-0.02883911,0.02099609,-0.0292263,-0.01479053,-0.002973557,0.8638077,-0.04225799,-0.4374963,0.00233078,-0.002923965,0.003510475,0.6881544,-0.4989045,0.3334706,0.4078398
-0.04891967,-0.02896118,0.02096557,-0.02940941,-0.01579762,-0.003248215,0.8638077,-0.04225799,-0.4374963,0.005132675,-0.002925873,0.003450394,0.6876479,-0.5000166,0.3314467,0.4089803
-0.0484619,-0.02877807,0.0236206,-0.02916527,-0.01683521,-0.003889084,0.8518078,-0.07525788,-0.4164963,0.005515099,-0.002619743,0.006057739,0.6872326,-0.5010411,0.3293163,0.4101438
-0.04940795,-0.02679443,0.02090454,-0.02916527,-0.01704884,-0.003797531,0.8518078,-0.07525788,-0.4164963,0.004500389,-0.0005197525,0.003302574,0.6867518,-0.5020758,0.3272585,0.4113287
-0.04940795,-0.02835082,0.0208435,-0.029562,-0.01720142,-0.003889084,0.8518078,-0.07525788,-0.4164963,0.004428864,-0.001954079,0.003204346,0.6862652,-0.5031477,0.3251526,0.4124992
-0.0493164,-0.02780151,0.01968383,-0.02934837,-0.01723194,-0.003553391,0.8728079,-0.06325806,-0.4284964,0.004451752,-0.00128746,0.002011299,0.6857503,-0.5042095,0.3230883,0.4136791
-0.05065917,-0.02694702,0.01812744,-0.02943993,-0.01692677,-0.003980637,0.8728079,-0.06325806,-0.4284964,0.003043175,-0.0003166199,0.0004310608,0.6851917,-0.5053091,0.3210719,0.414831
-0.05139159,-0.0265808,0.01657104,-0.02950096,-0.01625538,-0.003644943,0.8728079,-0.06325806,-0.4284964,0.002250671,0.0001630783,-0.00113678,0.6845661,-0.5064452,0.3191367,0.4159697
-0.05209349,-0.02612304,0.01589965,-0.02977562,-0.01570606,-0.003889084,0.8578079,-0.04225799,-0.4434961,0.001491547,0.0007333755,-0.001810074,0.6838998,-0.5076205,0.3172372,0.4170842
-0.05169677,-0.02767944,0.01608276,-0.02959251,-0.01488209,-0.004133224,0.8578079,-0.04225799,-0.4434961,0.001830101,-0.0007038116,-0.001623154,0.6832387,-0.5088319,0.3153441,0.4181254
-0.05181884,-0.02590942,0.01498413,-0.02907372,-0.01405811,-0.0044384,0.8578079,-0.04225799,-0.4434961,0.001654625,0.001180649,-0.002708435,0.6825534,-0.5100417,0.3135438,0.4191229
-0.05139159,-0.02508544,0.01196289,-0.02873802,-0.01363087,-0.004499435,0.8578079,-0.04225799,-0.4434961,0.00203228,0.002118111,-0.00570488,0.6818211,-0.5112929,0.3118195,0.4200749
-0.0529785,-0.02450561,0.008117672,-0.02824974,-0.01250172,-0.00431633,0.8578079,-0.04225799,-0.4434961,0.0004062653,0.00280571,-0.009503365,0.6809967,-0.5126134,0.3102526,0.4209613
